id,type,address,number,postal_code,municipality,province,location,public,available,hours,full_address,lat,lon,new_lat,new_lon,new_province,lon_mclp,lat_mclp,province_mclp
11485.0,,Dorpsplaats,,8670,Koksijde,West-vlaanderen,,Y,,,"Dorpsplaats, 8670 Koksijde, West-vlaanderen",51.0999679,2.703742,50.69598,3.82112,Provincie Henegouwen,5.68279,51.00178,Provincie Limburg
11486.0,,Dorpstraat,4.0,8670,Koksijde,West-vlaanderen,,Y,,,"Dorpstraat, 8670 Koksijde, West-vlaanderen",51.1159093,2.6829869,50.69903,3.60158,Provincie Henegouwen,4.034213,50.828697,Provincie Oost-Vlaanderen
11487.0,,Dumontlaan,8.0,8670,Koksijde,West-vlaanderen,,Y,,,"Dumontlaan, 8670 Koksijde, West-vlaanderen",51.1095393,2.6079116,50.47301,4.6347,Provincie Namen,4.577395,51.305485000000004,Provincie Antwerpen
11488.0,,Hazebeekstraat,11.0,8670,Koksijde,West-vlaanderen,,Y,,,"Hazebeekstraat, 8670 Koksijde, West-vlaanderen",51.1118558,2.6908577,50.40706,4.23712,Provincie Henegouwen,3.355627,50.909869,Provincie West-Vlaanderen
11489.0,,Houtsaegerlaan,,8670,Koksijde,West-vlaanderen,,Y,,,"Houtsaegerlaan, 8670 Koksijde, West-vlaanderen",51.107811,2.6566322,51.100725,4.743215,Provincie Antwerpen,3.344098,50.802831499999996,Provincie West-Vlaanderen
11490.0,,Kerstraat,,8670,Koksijde,West-vlaanderen,,Y,,,"Kerstraat, 8670 Koksijde, West-vlaanderen",51.1032973,2.6548208,51.034765,4.5353449999999995,Provincie Antwerpen,4.4689700000000006,51.16261,Provincie Antwerpen
11491.0,,Koninklijke prinslaan,,8670,Koksijde,West-vlaanderen,,Y,,,"Koninklijke prinslaan, 8670 Koksijde, West-vlaanderen",51.11059,2.6264803,50.820429,4.6298156666666666,Provincie Vlaams-Brabant,4.72092,51.23814,Provincie Antwerpen
11492.0,,Strandlaan,128.0,8670,Koksijde,West-vlaanderen,,Y,,,"Strandlaan, 8670 Koksijde, West-vlaanderen",51.10385,2.61898,50.44657,4.24047,Provincie Henegouwen,4.098421,50.785742,Provincie Vlaams-Brabant
11493.0,,Ten bogaerdelaan,10.0,8670,Koksijde,West-vlaanderen,,Y,,,"Ten bogaerdelaan, 8670 Koksijde, West-vlaanderen",51.0911414,2.6360916,50.47028,5.08239,Provincie Namen,3.810698,51.0893795,Provincie Oost-Vlaanderen
11494.0,,Ter duinenlaan,,8670,Koksijde,West-vlaanderen,,Y,,,"Ter duinenlaan, 8670 Koksijde, West-vlaanderen",51.1120277,2.6304015,50.73419,3.28583,Provincie Henegouwen,4.12207,50.42262,Provincie Henegouwen
11495.0,,Veurnelaan,109.0,8670,Koksijde,West-vlaanderen,,Y,,,"Veurnelaan, 8670 Koksijde, West-vlaanderen",51.1007278,2.6204093,50.970758,4.848473,Provincie Vlaams-Brabant,4.95974,50.68291,Provincie Waals-Brabant
11496.0,,Witte burg,92.0,8670,Koksijde,West-vlaanderen,,Y,,,"Witte burg, 8670 Koksijde, West-vlaanderen",51.1213812,2.6723771,51.041567,3.7423064285714287,Provincie Oost-Vlaanderen,4.64908,51.20501,Provincie Antwerpen
11497.0,,Zuidenwindhelling,1.0,8670,Koksijde,West-vlaanderen,,Y,,,"Zuidenwindhelling, 8670 Koksijde, West-vlaanderen",51.1411524,2.6974198,51.190777,3.1474665,Provincie West-Vlaanderen,4.44732,51.23336333333333,Provincie Antwerpen
11498.0,,Rue d angleterre,57.0,1060,Bruxelles,Bruxelles-brussel,,Y,,,"Rue d angleterre, 1060 Bruxelles, Bruxelles-brussel",50.8346368,4.3411686,50.82754666666667,4.060411666666666,Provincie Oost-Vlaanderen,3.828491,51.204152,Provincie Oost-Vlaanderen
11499.0,,Rue de l eglise ,,1150,Bruxelles,Bruxelles-brussel,,Y,,,"Rue de l eglise , 1150 Bruxelles, Bruxelles-brussel",50.8407211,4.4634331,50.91494,4.23176,Provincie Vlaams-Brabant,5.58063,51.00746,Provincie Limburg
11500.0,,Avenue d oppem,149.0,1970,Wezembeek-oppem,Vlaams-brabant,,Y,,,"Avenue d oppem, 1970 Wezembeek-oppem, Vlaams-brabant",50.8414302,4.4778223,50.59479538461539,5.856645384615384,Provincie Luik,4.037835333333334,51.07339433333333,Provincie Oost-Vlaanderen
11501.0,,Rue de  la montagne,103.0,1360,Thorembais,Brabant wallon,,Y,,,"Rue de  la montagne, 1360 Thorembais, Brabant wallon",50.6199646,4.8262421,50.80742,5.60425,Provincie Limburg,4.540849,50.878789499999996,Provincie Vlaams-Brabant
11502.0,,Chaussée de wavre ,366.0,1390,Grez,Brabant wallon,,Y,,,"Chaussée de wavre , 1390 Grez, Brabant wallon",50.7420177,4.674134,50.64489833333333,5.5311,Provincie Luik,4.856337,50.98995,Provincie Vlaams-Brabant
11503.0,,Rue raymond noël,,5170,Bois-de-villers,Namur,,Y,,,"Rue raymond noël, 5170 Bois-de-villers, Namur",50.3930308,4.8157243,49.68526,5.71206,Provincie Luxemburg,3.363436666666667,50.70052,Provincie Henegouwen
11504.0,,Rue stampiaux,2.0,1435,Corbais,Brabant wallon,,Y,,,"Rue stampiaux, 1435 Corbais, Brabant wallon",50.6473526,4.6421433,50.30155,5.02678,Provincie Namen,5.477376666666666,50.61046666666667,Provincie Luik
11505.0,,Rue de  la montagne,103.0,7700,Mouscron,Hainaut,,Y,,,"Rue de  la montagne, 7700 Mouscron, Hainaut",50.7361261,3.230902,50.584626,5.853316,Provincie Luik,4.089161333333333,51.09696733333333,Provincie Oost-Vlaanderen
11506.0,,Square du vieux tilleul,10.0,1050,Bruxelles,Bruxelles-brussel,,Y,,,"Square du vieux tilleul, 1050 Bruxelles, Bruxelles-brussel",50.8076857,4.391647,51.278469666666666,3.0373746666666666,Provincie West-Vlaanderen,4.525094,50.782133,Provincie Vlaams-Brabant
11507.0,,Rue mercelis,13.0,1050,Bruxelles,Bruxelles-brussel,,Y,,,"Rue mercelis, 1050 Bruxelles, Bruxelles-brussel",50.831909,4.365085,51.125342,4.26948675,Provincie Oost-Vlaanderen,5.3346,51.23207,Provincie Limburg
11508.0,,Rue auguste piccard,48.0,6041,Gosselies,Hainaut,,Y,,,"Rue auguste piccard, 6041 Gosselies, Hainaut",50.4716197,4.4623861,50.786223,3.91109,Provincie Oost-Vlaanderen,4.549146666666666,50.199083333333334,Provincie Namen
11509.0,,Rijksweg,12.0,2870,Puurs,Antwerpen,,Y,,,"Rijksweg, 2870 Puurs, Antwerpen",51.0642255,4.3188753,50.3071,4.70489,Provincie Namen,5.0313915,50.9540195,Provincie Vlaams-Brabant
11510.0,,Rijksweg,12.0,2870,Puurs,Antwerpen,,Y,,,"Rijksweg, 2870 Puurs, Antwerpen",51.0642255,4.3188753,51.23171141666667,2.9454164166666668,Provincie West-Vlaanderen,5.48218,50.10739,Provincie Luxemburg
11511.0,,Rijksweg,12.0,2870,Puurs,Antwerpen,,Y,,,"Rijksweg, 2870 Puurs, Antwerpen",51.0642255,4.3188753,51.03698,4.34518,Provincie Antwerpen,4.028349,50.800375,Provincie Oost-Vlaanderen
11512.0,,Rijksweg,12.0,2870,Puurs,Antwerpen,,Y,,,"Rijksweg, 2870 Puurs, Antwerpen",51.0642255,4.3188753,51.130896666666665,5.085816666666667,Provincie Antwerpen,5.56677,50.50856,Provincie Luik
11513.0,,Rijksweg,20.0,2870,Puurs,Antwerpen,,Y,,,"Rijksweg, 2870 Puurs, Antwerpen",51.0642255,4.3188753,51.237035,5.37678,Provincie Limburg,4.738173333333333,51.44700666666667,Provincie Antwerpen
11514.0,,Rue de castinia,8.0,1348,Louvain-la-neuve,Brabant wallon,,Y,,,"Rue de castinia, 1348 Louvain-la-neuve, Brabant wallon",50.6702865,4.6052193,50.959192,4.691393,Provincie Vlaams-Brabant,5.94779,50.67539,Provincie Luik
11515.0,,Boulevard de lauzelle,,1348,Louvain-la-neuve,Brabant wallon,,Y,,,"Boulevard de lauzelle, 1348 Louvain-la-neuve, Brabant wallon",50.6728665,4.6065641,50.2979625,5.10787125,Provincie Namen,4.457948333333333,51.19897,Provincie Antwerpen
11516.0,,Boulevard de lauzelle,,1348,Louvain-la-neuve,Brabant wallon,,Y,,,"Boulevard de lauzelle, 1348 Louvain-la-neuve, Brabant wallon",50.6728665,4.6065641,50.8579531635,4.3487167214,Brussels Hoofdstedelijk Gewest,5.07219,50.43566,Provincie Namen
11517.0,,Clemence dosschestraat,44.0,9800,Deinze,Oost-vlaanderen,,Y,,,"Clemence dosschestraat, 9800 Deinze, Oost-vlaanderen",50.9872101,3.5157592,50.6009975,5.63473,Provincie Luik,3.1206515,50.993869000000004,Provincie West-Vlaanderen
11518.0,,Rue henri leclerc,7.0,4800,Verviers,Liège,,Y,,,"Rue henri leclerc, 4800 Verviers, Liège",50.5979185,5.9020856,50.56952666666667,5.7910900000000005,Provincie Luik,3.087049,51.1174465,Provincie West-Vlaanderen
11519.0,Appareil fixe-Vast apparaat,Rue carle grün,5.0,4800,Verviers,Liège,salle de garderie à droite en rentrant dans la cours. Uniquement accessible durant les horaires scolaires (8h00 -15h30). Inaccessible pendant les vacances scolaires ,Oui-Ja,Non-Nee,Uniquement accessible durant les horaires scolaires (8h00 -15h30). Inaccessible pendant les vacances scolaires ,"Rue carle grün, 4800 Verviers, Liège",50.59175,5.87444,50.8723,5.28682,Provincie Limburg,5.70198,49.998419999999996,Provincie Luxemburg
11520.0,,Rue saint-bernard,5.0,4800,Verviers,Liège,,Y,,,"Rue saint-bernard, 4800 Verviers, Liège",50.5904926,5.8320423,50.938258,3.920196,Provincie Oost-Vlaanderen,4.859759666666666,50.99345566666666,Provincie Vlaams-Brabant
11521.0,,Rue nicolas arnold,27.0,4800,Verviers,Liège,,Y,,,"Rue nicolas arnold, 4800 Verviers, Liège",50.6136129,5.8364766,50.776576,4.260959,Provincie Vlaams-Brabant,3.433613,50.910139,Provincie Oost-Vlaanderen
11522.0,,Place lambert fraipon,11.0,4800,Verviers,Liège,,Y,,,"Place lambert fraipon, 4800 Verviers, Liège",50.5808648,5.8381817,50.4705325,3.9123475,Provincie Henegouwen,4.821866,50.988552999999996,Provincie Vlaams-Brabant
11523.0,,Rue de liège,55.0,4800,Verviers,Liège,,Y,,,"Rue de liège, 4800 Verviers, Liège",50.5842728,5.8537804,51.22959,4.70136,Provincie Antwerpen,5.51035,51.14855,Provincie Limburg
11524.0,,Rue des hougnes,128.0,4800,Verviers,Liège,,Y,,,"Rue des hougnes, 4800 Verviers, Liège",50.5870412,5.8692608,50.59948333333333,5.45947,Provincie Luik,4.34634558052,50.807455199399996,Brussels Hoofdstedelijk Gewest
11525.0,,Rue ma campagne,27.0,4800,Verviers,Liège,,Y,,,"Rue ma campagne, 4800 Verviers, Liège",50.5877195,5.8791556,51.19177,5.08746,Provincie Antwerpen,4.378802898157143,50.85919390685714,Brussels Hoofdstedelijk Gewest
11526.0,,Rue ortmans-hauzeur,26.0,4800,Verviers,Liège,,Y,,,"Rue ortmans-hauzeur, 4800 Verviers, Liège",50.5936871,5.8655647,50.93629666666667,4.616038666666666,Provincie Vlaams-Brabant,5.71268,51.03667,Provincie Limburg
11527.0,,Rue des prairies,8.0,4800,Verviers,Liège,,Y,,,"Rue des prairies, 4800 Verviers, Liège",50.5961838,5.8561585,50.571377142857145,4.072417142857143,Provincie Henegouwen,3.1433605,51.1122805,Provincie West-Vlaanderen
11528.0,,Rue des hospices,57.0,4800,Verviers,Liège,,Y,,,"Rue des hospices, 4800 Verviers, Liège",50.59615,5.8709,51.21972,4.475088333333334,Provincie Antwerpen,3.5995,50.51271,Provincie Henegouwen
11529.0,,Place francois geron,1.0,4800,Verviers,Liège,,Y,,,"Place francois geron, 4800 Verviers, Liège",50.5980761,5.8659147,51.317775,5.055415,Provincie Antwerpen,3.2328985,51.1573875,Provincie West-Vlaanderen
11530.0,,Rue de la forge,5.0,4801,Verviers,Liège,,Y,,,"Rue de la forge, 4801 Verviers, Liège",50.5915875,5.8966736,51.0887255,4.141391333333334,Provincie Oost-Vlaanderen,4.07323,50.32497,Provincie Henegouwen
11531.0,,Chaussée de heusy,,4800,Verviers,Liège,,Y,,,"Chaussée de heusy, 4800 Verviers, Liège",50.5861854,5.8637189,51.221667777777775,4.386742222222222,Provincie Antwerpen,5.53385,50.99089,Provincie Limburg
11532.0,Appareil fixe-Vast apparaat,Rue de la chapelle,34.0,4800,Verviers,Liège,salle des professeurs ,Y,,Uniquement accessible durant les horaires scolaires (8h00 -15h30). Inaccessible pendant les vacances scolaires ,"Rue de la chapelle, 4800 Verviers, Liège",50.5953521,5.8489628,49.66161,5.55916,Provincie Luxemburg,5.5365020000000005,50.60046,Provincie Luik
11533.0,,Palingstraat,44.0,2870,Puurs,Antwerpen,,Y,,,"Palingstraat, 2870 Puurs, Antwerpen",51.0738472,4.2789306,51.02986333333333,5.363156666666667,Provincie Limburg,5.7166375,49.9987975,Provincie Luxemburg
11534.0,,Kouterpark,25.0,2890,Puurs-sint-amands,Antwerpen,,Y,,,"Kouterpark, 2890 Puurs-sint-amands, Antwerpen",51.051633,4.2042216,50.632065,3.762255,Provincie Henegouwen,5.43377,50.84869,Provincie Limburg
11535.0,,Cockerillkaai,18.0,2000,Antwerpen,Antwerpen,,Y,,,"Cockerillkaai, 2000 Antwerpen, Antwerpen",51.2120306,4.3897789,51.01146,5.73311,Provincie Limburg,3.846805,50.649834999999996,Provincie Henegouwen
11536.0,,Louizalaan,99.0,1050,Brussel,Bruxelles-brussel,,Y,,,"Louizalaan, 1050 Brussel, Bruxelles-brussel",50.824958,4.3659367,50.11635,4.97534,Provincie Namen,3.092811,51.18137875,Provincie West-Vlaanderen
11537.0,,President kennedypark,37.0,8500,Kortrijk,West-vlaanderen,,Y,,,"President kennedypark, 8500 Kortrijk, West-vlaanderen",50.8004697,3.2735276,50.93490475,4.3803345,Provincie Vlaams-Brabant,5.34057,50.79857,Provincie Limburg
11538.0,,Schoolstraat,15.0,9180,Moerbeke-waas,Oost-vlaanderen,,Y,,,"Schoolstraat, 9180 Moerbeke-waas, Oost-vlaanderen",51.22417,3.9772735,50.49341285714286,5.105657142857143,Provincie Namen,4.3416398535,50.81383213122222,Brussels Hoofdstedelijk Gewest
11539.0,,Route du grand-peuplier,20.0,7110,Strepy-bracquenies,Hainaut,,Y,,,"Route du grand-peuplier, 7110 Strepy-bracquenies, Hainaut",50.4929766,4.1240873,50.59419,3.4081200000000003,Provincie Henegouwen,5.08843,51.30849,Provincie Antwerpen
11540.0,,Veldstraat,80.0,2110,Wijnegem,Antwerpen,,Y,,,"Veldstraat, 2110 Wijnegem, Antwerpen",51.2296965,4.5187423,51.15648,4.020913,Provincie Oost-Vlaanderen,4.361468,50.938841,Provincie Vlaams-Brabant
11541.0,,Rue marcel lespagne,,5540,Hastière,Namur,,Y,,,"Rue marcel lespagne, 5540 Hastière, Namur",50.2153489,4.8225782,50.762946252000006,4.381387682725,Provincie Vlaams-Brabant,4.409213333333334,51.27241333333333,Provincie Antwerpen
11542.0,,Avenue guy stinglhamber,6.0,5540,Hastière,Namur,,Y,,,"Avenue guy stinglhamber, 5540 Hastière, Namur",50.2124549,4.8217908,51.227388,4.47112,Provincie Antwerpen,3.61428,50.6168,Provincie Henegouwen
11544.0,,Rue de mignault,30.0,7100,Besonnieux,Hainaut,,Y,,,"Rue de mignault, 7100 Besonnieux, Hainaut",50.51352,4.1876,50.989055,5.4921299999999995,Provincie Limburg,4.943362,51.031035,Provincie Vlaams-Brabant
11545.0,,Ernest claesstraat ,62.0,2200,Herentals,Antwerpen,,Y,,,"Ernest claesstraat , 2200 Herentals, Antwerpen",51.1716754,4.8426881,50.82668,4.661541,Provincie Vlaams-Brabant,4.028458,51.220397,Provincie Oost-Vlaanderen
11546.0,,Rue de rotterdam,25.0,4000,Liège,Liège,,Y,,,"Rue de rotterdam, 4000 Liège, Liège",50.630359,5.5668533,51.0183,5.21812,Provincie Limburg,5.02636,50.36748,Provincie Namen
11547.0,,Grand route ,111.0,4610,Beyne-heusay,Liège,,Y,,,"Grand route , 4610 Beyne-heusay, Liège",50.6217808,5.6551738,50.71305,5.28142,Provincie Luik,4.09282,51.092596,Provincie Oost-Vlaanderen
11548.0,,Avenue des démineurs,5.0,4970,Stavelot,Liège,,Y,,,"Avenue des démineurs, 4970 Stavelot, Liège",50.3966973,5.9362915,51.034036,3.04631,Provincie West-Vlaanderen,3.346865,50.857618,Provincie West-Vlaanderen
11549.0,,Avenue a.j. slegers,,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue a.j. slegers, 1200 Bruxelles, Bruxelles-brussel",50.8407782,4.4233269,51.17059,4.37977,Provincie Antwerpen,4.31964,51.34282,Provincie Antwerpen
11550.0,,Westerring,15.0,9700,Oudenaarde,Oost-vlaanderen,,Y,,,"Westerring, 9700 Oudenaarde, Oost-vlaanderen",50.8600356,3.5965213,50.43521142857143,4.408117142857143,Provincie Henegouwen,4.83667,51.03416,Provincie Antwerpen
11551.0,,Rue de la liberté,40.0,6240,Farciennes,Hainaut,,Y,,,"Rue de la liberté, 6240 Farciennes, Hainaut",50.4311277,4.546234,50.37307,5.36381,Provincie Namen,5.3556,50.72304,Provincie Luik
11552.0,,Rue du fond du maréchal,18.0,5020,Suarlée,Namur,,Y,,,"Rue du fond du maréchal, 5020 Suarlée, Namur",50.4885955,4.7931358,51.20312555555555,4.4256722222222225,Provincie Antwerpen,4.51307,50.713195,Provincie Waals-Brabant
11553.0,,Grote winkelleen,,1853,Grimbergen,Vlaams-brabant,,Y,,,"Grote winkelleen, 1853 Grimbergen, Vlaams-brabant",50.9083671,4.3398332,50.814088,3.0166105,Provincie West-Vlaanderen,3.844654,51.161064,Provincie Oost-Vlaanderen
11554.0,,Nachtegaallaan,5.0,1851,Grimbergen,Vlaams-brabant,,Y,,,"Nachtegaallaan, 1851 Grimbergen, Vlaams-brabant",50.9696323,4.3881225,50.79466,4.625957,Provincie Vlaams-Brabant,4.66866,51.058255,Provincie Antwerpen
11555.0,,Vaartstraat,198.0,1850,Grimbergen,Vlaams-brabant,,Y,,,"Vaartstraat, 1850 Grimbergen, Vlaams-brabant",50.9454706,4.4044214,50.82540733333333,4.7021353333333336,Provincie Vlaams-Brabant,4.696797500000001,50.7390375,Provincie Waals-Brabant
11556.0,,Havanastraat,2.0,2030,Antwerpen,Antwerpen,,Y,,,"Havanastraat, 2030 Antwerpen, Antwerpen",51.2607767,4.422228,50.830816666666664,3.263547777777778,Provincie West-Vlaanderen,3.345727,50.8076005,Provincie West-Vlaanderen
11557.0,,Doornzelestraat,20.0,9080,Lochristi,Oost-vlaanderen,,Y,,,"Doornzelestraat, 9080 Lochristi, Oost-vlaanderen",51.1156116,3.8152731,50.70898888888889,5.645429999999999,Provincie Luik,4.5469965000000006,50.888291499999994,Provincie Vlaams-Brabant
11558.0,,Grimbergsesteenweg,40.0,1850,Grimbergen,Vlaams-brabant,,Y,,,"Grimbergsesteenweg, 1850 Grimbergen, Vlaams-brabant",50.9252637,4.4079839,50.990325,4.528459,Provincie Vlaams-Brabant,4.2997949449499995,50.793478241,Provincie Vlaams-Brabant
11559.0,,Quai arthur rimbaud ,11.0,6000,Charleroi,Hainaut,,Y,,,"Quai arthur rimbaud , 6000 Charleroi, Hainaut",50.4055444,4.4443863,51.203107,3.593011,Provincie Oost-Vlaanderen,5.21805,50.75299,Provincie Limburg
11560.0,,Avenue des sept bonniers,68.0,1180,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue des sept bonniers, 1180 Bruxelles, Bruxelles-brussel",50.8104524,4.3325869,50.979275,5.483255,Provincie Limburg,4.749,50.44859,Provincie Namen
11561.0,,Koning albertlaan,17.0,3630,Maasmechelen,Limburg,,Y,,,"Koning albertlaan, 3630 Maasmechelen, Limburg",50.9717131,5.6861873,50.607208,5.624754,Provincie Luik,5.479324999999999,49.60441,Provincie Luxemburg
11562.0,,Bruggestraat,,8930,Menen,West-vlaanderen,,Y,,,"Bruggestraat, 8930 Menen, West-vlaanderen",50.81149,3.12143,50.447215,5.540145000000001,Provincie Luik,4.0670926666666665,50.883583333333334,Provincie Oost-Vlaanderen
11563.0,,Boulevard d avroy,7.0,4000,Liège,Liège,,Y,,,"Boulevard d avroy, 4000 Liège, Liège",50.6353953,5.5676214,50.844856,3.795715,Provincie Oost-Vlaanderen,4.585395,50.907579,Provincie Vlaams-Brabant
11564.0,,Rompelei,29.0,2550,Kontich,Antwerpen,,Y,,,"Rompelei, 2550 Kontich, Antwerpen",51.1293484,4.4319272,50.829021781875,4.411808970425,Brussels Hoofdstedelijk Gewest,4.5058115,50.9246605,Provincie Vlaams-Brabant
11565.0,,Rue despars,,7500,Tournai,Hainaut,,Y,,,"Rue despars, 7500 Tournai, Hainaut",50.5977878,3.3952846,50.97183454545454,5.500280909090909,Provincie Limburg,5.50675,50.8741,Provincie Limburg
11566.0,,Rue des fougères,,7500,Tournai,Hainaut,,Y,,,"Rue des fougères, 7500 Tournai, Hainaut",50.5940578,3.3947111,50.911033,4.4412305,Provincie Vlaams-Brabant,4.365476666666667,50.946139333333335,Provincie Vlaams-Brabant
11567.0,,Rue isidore honton,5.0,7800,Ath,Hainaut,,Y,,,"Rue isidore honton, 7800 Ath, Hainaut",50.6323798,3.7808208,51.047723,2.6460470000000003,Provincie West-Vlaanderen,4.0978285,51.030867666666666,Provincie Oost-Vlaanderen
11568.0,,Koning albert ll-laan,37.0,1030,Brussel,Bruxelles-brussel,,Y,,,"Koning albert ll-laan, 1030 Brussel, Bruxelles-brussel",50.8625502,4.379659999999999,50.61275,3.81057,Provincie Henegouwen,5.85924,50.65996,Provincie Luik
11569.0,,Albert i laan,71.0,8620,Nieuwpoort,West-vlaanderen,,Y,,,"Albert i laan, 8620 Nieuwpoort, West-vlaanderen",51.1462116,2.7273083,50.78182175,4.27356575,Provincie Vlaams-Brabant,4.305715,51.029167,Provincie Vlaams-Brabant
11570.0,,Rue de breuze,9.0,7540,Kain,Hainaut,,Y,,,"Rue de breuze, 7540 Kain, Hainaut",50.6320765,3.4111657,51.219756,3.50949,Provincie Oost-Vlaanderen,4.18284,50.41105,Provincie Henegouwen
11571.0,,Avenue de l eau vive,1.0,7700,Mouscron,Hainaut,,Y,,,"Avenue de l eau vive, 7700 Mouscron, Hainaut",50.7441471,3.2548545,50.43456666666667,4.415291666666667,Provincie Henegouwen,4.53727,50.51932,Provincie Henegouwen
11572.0,,Bischofsheimlaan,,1000,Bruxelles,Bruxelles-brussel,,Y,,,"Bischofsheimlaan, 1000 Bruxelles, Bruxelles-brussel",50.8515415,4.3681112,50.8446957344,4.3119245931,Brussels Hoofdstedelijk Gewest,2.578761,51.094789,Provincie West-Vlaanderen
11573.0,,Rue de l aéropostale,8.0,4460,Grace,Liège,,Y,,,"Rue de l aéropostale, 4460 Grace, Liège",50.655945,5.4829599,50.59804,3.50928,Provincie Henegouwen,2.751175,51.1261875,Provincie West-Vlaanderen
11574.0,,Ikaroslaan,41.0,1930,Zaventem,Vlaams-brabant,,Y,,,"Ikaroslaan, 1930 Zaventem, Vlaams-brabant",50.8765054,4.4916345,51.168272333333334,3.3453956666666667,Provincie West-Vlaanderen,4.4142461007666665,50.84913594533333,Brussels Hoofdstedelijk Gewest
11575.0,,Romeinsestraat,8.0,3001,Leuven,Vlaams-brabant,,Y,,,"Romeinsestraat, 3001 Leuven, Vlaams-brabant",50.8455995,4.7371469,49.9153875,5.386395,Provincie Luxemburg,4.41416,51.35186,Provincie Antwerpen
11576.0,,Belstraat,,1850,Grimbergen,Vlaams-brabant,,Y,,,"Belstraat, 1850 Grimbergen, Vlaams-brabant",50.9356235,4.3785596,50.66484666666667,5.08972,Provincie Luik,3.929349666666667,51.01290066666667,Provincie Oost-Vlaanderen
11577.0,,Rue de warneton,4.0,7780,Comines,Hainaut,,Y,,,"Rue de warneton, 7780 Comines, Hainaut",50.7682089,2.9973575,50.37780666666667,4.869816666666667,Provincie Namen,4.471558,50.981086,Provincie Vlaams-Brabant
11578.0,,Route provinciale,65.0,1450,Chastre,Brabant wallon,,Y,,,"Route provinciale, 1450 Chastre, Brabant wallon",50.6189447,4.645969,51.2745,5.121544999999999,Provincie Antwerpen,2.700005,51.14067033333333,Provincie West-Vlaanderen
11579.0,,Chaussée de roodebeek,137.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Chaussée de roodebeek, 1200 Bruxelles, Bruxelles-brussel",50.8486318,4.4237074,50.2367,4.26044,Provincie Henegouwen,4.285723333333333,51.07747666666667,Provincie Antwerpen
11580.0,,Avenue du couronnement,42.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue du couronnement, 1200 Bruxelles, Bruxelles-brussel",50.8426695,4.4131513,50.84505,5.1998,Provincie Limburg,3.361206,50.803672,Provincie West-Vlaanderen
11581.0,,Avenue de la charmille,2.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Avenue de la charmille, 1200 Bruxelles, Bruxelles-brussel",50.8530655,4.4324577,51.326056666666666,5.076226666666667,Provincie Antwerpen,4.72045,51.10356,Provincie Antwerpen
11582.0,,Rue joseph aernaut,9.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Rue joseph aernaut, 1200 Bruxelles, Bruxelles-brussel",50.8439512,4.4461993,50.77409266666667,3.1763866666666667,Provincie West-Vlaanderen,4.38145,50.44064,Provincie Henegouwen
11583.0,,Chaussée de roodebeek,268.0,1200,Bruxelles,Bruxelles-brussel,,Y,,,"Chaussée de roodebeek, 1200 Bruxelles, Bruxelles-brussel",50.8486318,4.4237074,51.060609285714285,3.704856857142857,Provincie Oost-Vlaanderen,2.622997,50.8620555,Provincie West-Vlaanderen
11584.0,,Rue du port,8.0,6560,Erquelinnes,Hainaut,,Y,,,"Rue du port, 6560 Erquelinnes, Hainaut",50.3085344,4.1211716,50.06399,4.55409,Provincie Namen,4.341545,50.895134999999996,Brussels Hoofdstedelijk Gewest
11586.0,,Doorniksesteenweg,77.0,8580,Avelgem,West-vlaanderen,,Y,,,"Doorniksesteenweg, 8580 Avelgem, West-vlaanderen",50.7641313,3.4382492,50.50484,4.3710125,Provincie Henegouwen,4.434089999999999,50.626,Provincie Waals-Brabant
11587.0,,Oudenaardsesteenweg ,526.0,8581,Kerkhove,West-vlaanderen,,Y,,,"Oudenaardsesteenweg , 8581 Kerkhove, West-vlaanderen",50.7939288,3.4928954,50.73399,3.78994,Provincie Henegouwen,5.6772100000000005,50.712689999999995,Provincie Luik
11588.0,,Gemeenteplein,,8582,Outrijve,West-vlaanderen,,Y,,,"Gemeenteplein, 8582 Outrijve, West-vlaanderen",50.7759141,3.4436984,50.689565,4.377321666666667,Provincie Waals-Brabant,5.50939,50.677890000000005,Provincie Luik
11589.0,,Rue jean jadot,4.0,6900,Waha,Luxembourg,,Y,,,"Rue jean jadot, 6900 Waha, Luxembourg",50.16972,5.2859994,51.19917,4.63772,Provincie Antwerpen,4.62774,50.71441,Provincie Waals-Brabant
11590.0,,Route de dinant,1.0,6833,Vivy,Luxembourg,,Y,,,"Route de dinant, 6833 Vivy, Luxembourg",49.866876,5.0384163,50.982125333333336,4.505029666666667,Provincie Vlaams-Brabant,5.27652,50.58328,Provincie Luik
11591.0,,Resschebeke,48.0,9320,Erembodegem,Oost-vlaanderen,,Y,,,"Resschebeke, 9320 Erembodegem, Oost-vlaanderen",50.9030707,4.0778276,51.207250333333334,3.4379896666666667,Provincie Oost-Vlaanderen,4.783936,50.852534,Provincie Vlaams-Brabant
